GUBERNATURA
03/06/2024 15:00 (UTC-6)
"
"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8166,8169,3,8166,100.0000,7414,'90.7910,10.7274,752,4409228,2477987,2468913,'56.2000
"
"
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND_1,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJO
'112455B0100,112455B01000,11,GUANAJUATO,010,ROMITA,2455,01,B,00,2,0,263,171,6,177,88,21,1,12,3,4,30,,0,2,1,0,3,0,2,1,0,9,177,177,411,14, ,1,I,607555844166ed900709666bb4c7e77a94c814520f474c8371c46fdd79a5d382,02/06/2024 22:36:04,02/06/2024 23:18:39,02/06/2024 23:18:39,CASILLA,MOVIL,ACTA PREP,SI
'112456B0100,112456B01000,11,GUANAJUATO,010,ROMITA,2456,01,B,00,1,0,151,340,6,346,187,35,4,3,3,8,75,,6,2,0,0,5,0,4,1,0,3,346,336,467,11, ,1,I,e2664bf1c46fab583f30b9a33d2a03c89f4c71f4dab32063e5bac885bb94d03a,02/06/2024 22:29:39,02/06/2024 22:31:02,02/06/2024 22:31:02,CASILLA,MOVIL,ACTA PREP,SI
'112456C0100,112456C01000,11,GUANAJUATO,010,ROMITA,2456,01,C,00,1,0,180,315,4,315,174,22,0,7,5,9,86,,0,4,0,0,3,0,0,0,0,5,315,315,467,11, ,1,I,ed9581ea801c2ff750e1acf351abb87638c86fe5dcbc23b5bf3a5784b905ddf5,02/06/2024 21:46:43,02/06/2024 21:47:49,02/06/2024 21:47:49,CASILLA,MOVIL,ACTA PREP,SI
'112457B0100,112457B01000,11,GUANAJUATO,010,ROMITA,2457,01,B,00,1,0,165,352,8,360,252,28,1,1,1,6,56,,7,2,0,0,1,0,1,0,0,4,360,360,499,13, ,1,I,485a2563dc221e7989e3ba25bf13faff39423a00e64ff5d70b490f52cebdd108,03/06/2024 00:57:30,03/06/2024 01:00:06,03/06/2024 01:00:06,CASILLA,MOVIL,ACTA PREP,SI
'112457C0100,112457C01000,11,GUANAJUATO,010,ROMITA,2457,01,C,00,1,0,194,325,6,333,211,24,1,9,2,5,62,,6,1,1,0,2,3,1,1,0,2,333,331,499,10, ,1,I,7af96c4320b42944e70b294b7b118fa1b50c7af70cdbd41975325516cef71bc4,03/06/2024 01:15:02,03/06/2024 01:16:40,03/06/2024 01:16:40,CASILLA,MOVIL,ACTA PREP,SI
'112458B0100,112458B01000,11,GUANAJUATO,010,ROMITA,2458,01,B,00,1,0,130,282,5,279,146,38,1,5,0,7,68,,5,2,0,0,3,0,0,0,0,5,279,280,429,12, ,1,I,cf871e8956eb245280afeb815a01eb7f9db32dd83a4b424911871ab03e5e10ef,02/06/2024 22:24:47,02/06/2024 22:26:49,02/06/2024 22:26:49,CASILLA,MOVIL,ACTA PREP,SI
'112458C0100,112458C01000,11,GUANAJUATO,010,ROMITA,2458,01,C,00,1,0,153,299,8,299,156,38,0,7,1,8,80,,4,2,1,0,3,1,0,0,0,3,305,304,429,13, ,1,I,ba064d982fb6e918d1ce155674b3e209966b4145f07a26101db4f15a159bb7b7,02/06/2024 23:38:08,02/06/2024 23:42:33,02/06/2024 23:42:33,CASILLA,MOVIL,ACTA PREP,SI
'112459B0100,112459B01000,11,GUANAJUATO,010,ROMITA,2459,01,B,00,1,0,221,465,6,472,295,46,1,3,2,10,92,,7,7,0,0,4,0,2,0,0,3,472,472,666,11, ,1,I,f5b79d08c4e4ad186546a9f96fd00dd474d1bd6255b9aaa2810d6570d57b81d8,03/06/2024 00:35:11,03/06/2024 00:37:59,03/06/2024 00:37:59,CASILLA,MOVIL,ACTA PREP,SI
'112459C0100,112459C01000,11,GUANAJUATO,010,ROMITA,2459,01,C,00,1,0,196,489,6,492,328,35,1,SIN DATO,4,12,95,,13,0,0,0,1,1,0,0,SIN DATO,2,492,492,666,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,6782f37624d859d1ada7a375f6ab37c9fd16c03b75b3e35ac9d66b08785ad333,03/06/2024 00:50:11,03/06/2024 00:52:23,03/06/2024 00:52:23,CASILLA,MOVIL,ACTA PREP,SI
'112460B0100,112460B01000,11,GUANAJUATO,010,ROMITA,2460,01,B,00,1,0,242,384,4,388,220,48,1,10,4,6,79,,6,5,0,0,4,1,0,0,0,4,388,388,603,13, ,1,I,76c773438562a33e46b6f983c6fd2b3b3e4358c85afe749d8bc45aee270f1478,02/06/2024 23:45:14,02/06/2024 23:47:05,02/06/2024 23:47:05,CASILLA,MOVIL,ACTA PREP,SI
'112460C0100,112460C01000,11,GUANAJUATO,010,ROMITA,2460,01,C,00,1,0,212,409,8,413,250,29,2,11,4,6,94,,5,1,6,0,6,0,0,0,0,0,414,414,603,13, ,1,I,f829a46695dcb0c4677471527588680548c748deefdd7ae0bf4d79ad839ed7a1,02/06/2024 23:39:27,02/06/2024 23:44:51,02/06/2024 23:44:51,CASILLA,MOVIL,ACTA PREP,SI
'112461B0100,112461B01000,11,GUANAJUATO,010,ROMITA,2461,01,B,00,1,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,SIN ACTA,398,-,SIN ACTA POR PAQUETE ENTREGADO SIN BOLSA,0,I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
'112461C0100,112461C01000,11,GUANAJUATO,010,ROMITA,2461,01,C,00,1,0,141,276,7,284,181,19,3,1,2,7,58,,4,0,1,0,7,0,0,0,0,1,284,284,398,11, ,1,I,0afd9aa33d5b0d61663244194b83f8b52f40be13a507dd4d7a47f89a5aebd507,03/06/2024 01:44:03,03/06/2024 01:48:02,03/06/2024 01:48:03,CATD,MOVIL,ACTA PREP,SI
'112462B0100,112462B01000,11,GUANAJUATO,010,ROMITA,2462,01,B,00,1,0,256,497,5,502,325,49,2,5,1,9,80,,14,3,0,0,4,2,0,0,0,8,502,502,735,12, ,1,I,d50dbaaf6df69db23f1bddbb03991913e59a995afe3bd02f8afd94b45166ed25,03/06/2024 01:44:03,03/06/2024 01:52:58,03/06/2024 01:52:59,CATD,MOVIL,ACTA PREP,SI
'112463B0100,112463B01000,11,GUANAJUATO,010,ROMITA,2463,01,B,00,1,0,238,437,6,436,221,47,3,12,1,15,116,,9,2,1,0,5,0,0,0,0,4,436,436,647,13, ,1,I,6d1aec7f2d333fbdeea30a7540a82c90312a380a3a665c0abe8d7d800f96e971,03/06/2024 00:19:21,03/06/2024 00:23:11,03/06/2024 00:23:11,CASILLA,MOVIL,ACTA PREP,SI
'112463C0100,112463C01000,11,GUANAJUATO,010,ROMITA,2463,01,C,00,1,0,236,434,4,438,254,43,2,4,2,14,96,,4,4,0,0,2,0,5,0,0,8,438,438,646,10, ,1,I,f70cc45a891547da0fa8ecc0ae6ea62d1049a6ab7600046d5096e4742ca7a7ed,03/06/2024 00:03:13,03/06/2024 00:07:28,03/06/2024 00:07:28,CASILLA,MOVIL,ACTA PREP,SI
'112464B0100,112464B01000,11,GUANAJUATO,010,ROMITA,2464,01,B,00,1,0,147,287,4,291,173,22,1,8,3,14,57,,7,0,0,0,1,1,0,0,0,4,291,291,411,13, ,1,I,8822b8e0c90d5d74bce37a361a30a966551b9a2371df9483c8478c9663a91891,02/06/2024 21:27:43,02/06/2024 21:30:39,02/06/2024 21:30:39,CASILLA,MOVIL,ACTA PREP,SI
'112464C0100,112464C01000,11,GUANAJUATO,010,ROMITA,2464,01,C,00,1,0,149,282,6,288,182,22,0,7,2,8,49,,5,2,0,0,2,0,2,0,0,7,288,288,411,11, ,1,I,a24bd6a335b5d80f2218e6e8e7e02cc131dc0b833acb765a3b63d8afa72562b5,02/06/2024 21:36:36,02/06/2024 21:38:36,02/06/2024 21:38:36,CASILLA,MOVIL,ACTA PREP,SI
'112465B0100,112465B01000,11,GUANAJUATO,010,ROMITA,2465,01,B,00,1,0,266,337,5,343,203,25,0,11,2,12,83,,1,2,0,0,1,0,1,0,0,2,343,343,580,16, ,1,I,2e7b25f6288e41705bdc6d43670a42d6afc9edf7ffd34682bbb8967b2d02cd03,02/06/2024 23:01:59,02/06/2024 23:03:52,02/06/2024 23:03:52,CASILLA,MOVIL,ACTA PREP,SI
'112465C0100,112465C01000,11,GUANAJUATO,010,ROMITA,2465,01,C,00,1,0,236,368,4,362,200,28,6,11,4,13,92,,0,0,0,0,0,1,2,0,0,1,362,358,580,12, ,1,I,58548f4141f6c92df16af31ee61c5320913e9c0a1c9d64c7edfe35ad421610ae,02/06/2024 22:51:38,02/06/2024 22:54:24,02/06/2024 22:54:24,CASILLA,MOVIL,ACTA PREP,SI
'112465C0200,112465C02000,11,GUANAJUATO,010,ROMITA,2465,02,C,00,1,0,234,371,5,391,227,22,6,17,5,9,83,,5,4,0,0,1,3,0,0,SIN DATO,9,391,391,580,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,f050c92cc84ca91b9401723bf18dbbfc7938ad1cd175852f07e28ca01a64e2e0,02/06/2024 23:41:37,02/06/2024 23:45:46,02/06/2024 23:45:46,CASILLA,MOVIL,ACTA PREP,NO
'112465C0300,112465C03000,11,GUANAJUATO,010,ROMITA,2465,03,C,00,1,0,252,348,7,355,193,31,0,10,2,10,88,,2,4,SIN DATO,SIN DATO,4,SIN DATO,2,SIN DATO,SIN DATO,7,355,353,580,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,9dd11cae39692d50ac41501c6b6a1e9fb3018224ca7b2429b137b6f373f177a6,02/06/2024 21:02:53,02/06/2024 21:08:15,02/06/2024 21:08:15,CASILLA,MOVIL,ACTA PREP,NO
'112466B0100,112466B01000,11,GUANAJUATO,010,ROMITA,2466,01,B,00,1,0,243,405,3,409,229,32,2,13,1,14,92,,8,3,0,0,5,1,0,0,0,9,409,409,627,13, ,1,I,09ca53138b65f70a20d9737fb3d4205ebca9b7a41dccd64fc292928d7e43e63d,02/06/2024 23:03:05,02/06/2024 23:05:02,02/06/2024 23:05:02,CASILLA,MOVIL,ACTA PREP,SI
'112466C0100,112466C01000,11,GUANAJUATO,010,ROMITA,2466,01,C,00,1,0,233,413,6,418,243,43,1,12,6,9,77,,9,1,0,0,5,0,4,0,0,8,418,418,626,11, ,1,I,43d0f9cd8edd56c2f0640706fe0f903a014ee5fac0bbaf5a21d9afb963a345e5,02/06/2024 23:11:22,02/06/2024 23:14:37,02/06/2024 23:14:37,CASILLA,MOVIL,ACTA PREP,SI
'112467B0100,112467B01000,11,GUANAJUATO,010,ROMITA,2467,01,B,00,1,0,202,237,6,243,159,27,0,4,3,5,37,,4,0,0,0,0,2,0,0,0,2,243,243,417,12, ,1,I,0399a878c6f9b79147a0b5c495040fefc56455d99fbeb58e9a4007d8bdea214e,03/06/2024 00:01:03,03/06/2024 00:05:29,03/06/2024 00:05:29,CASILLA,MOVIL,ACTA PREP,SI
'112467C0100,112467C01000,11,GUANAJUATO,010,ROMITA,2467,01,C,00,1,0,195,243,6,249,144,20,3,6,3,7,55,,4,2,0,0,1,0,0,1,SIN DATO,3,249,249,417,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,d2bea7519a7fb7f9be48c38d958e809a20952034793710674fe1304bc6403c8c,02/06/2024 23:47:50,02/06/2024 23:51:51,02/06/2024 23:51:51,CASILLA,MOVIL,ACTA PREP,NO
'112468B0100,112468B01000,11,GUANAJUATO,010,ROMITA,2468,01,B,00,1,0,329,372,2,374,179,39,2,11,0,14,107,,4,0,0,0,7,0,3,1,0,7,374,374,674,13, ,1,I,f69507e36f43f808a149454480ec01309c33c4553d5f534cdfb0e83b0e40c30b,03/06/2024 00:31:08,03/06/2024 00:36:45,03/06/2024 00:36:45,CASILLA,MOVIL,ACTA PREP,SI
'112468C0100,112468C01000,11,GUANAJUATO,010,ROMITA,2468,01,C,00,1,0,337,357,7,360,187,33,0,7,2,12,96,,5,1,0,0,6,0,5,1,0,5,360,360,674,11, ,1,I,1508ff9392a1f8c245e13edb19600df22b6d281b78e771f6318e160c156224e0,03/06/2024 01:56:21,03/06/2024 01:58:37,03/06/2024 01:58:42,CASILLA,MOVIL,ACTA PREP,NO
'112468C0200,112468C02000,11,GUANAJUATO,010,ROMITA,2468,02,C,00,1,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,SIN ACTA,673,-,SIN ACTA POR PAQUETE ENTREGADO SIN BOLSA,0,I,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
'112469B0100,112469B01000,11,GUANAJUATO,010,ROMITA,2469,01,B,00,1,0,364,282,7,0,110,42,1,10,4,13,88,,0,0,0,0,2,0,1,0,SIN DATO,8,278,279,625,12,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,47d7e51a520a992b958119f2115edfe5e050e9ea0bc010d12e707ef6d0f0cee0,03/06/2024 00:26:17,03/06/2024 00:31:38,03/06/2024 00:31:38,CASILLA,MOVIL,ACTA PREP,SI
'112469C0100,112469C01000,11,GUANAJUATO,010,ROMITA,2469,01,C,00,1,0,369,280,4,276,101,37,0,7,5,8,96,,2,3,0,0,3,1,1,0,0,11,276,275,625,12, ,1,I,7efc2fec5b140c3a1da5083ad139570c18c539495c8c83c883a2527ea53b0fc2,03/06/2024 02:29:47,03/06/2024 02:39:18,03/06/2024 02:39:18,CATD,MOVIL,ACTA PREP,SI
'112469C0200,112469C02000,11,GUANAJUATO,010,ROMITA,2469,02,C,00,1,0,377,269,6,273,97,55,2,9,3,9,85,,1,1,0,0,5,0,2,0,0,3,272,272,625,10, ,1,I,d9bd8d8645e1968ce1e28970fa3ba26c352b475d1ad64b317cc861e738be7663,02/06/2024 23:53:52,02/06/2024 23:58:40,02/06/2024 23:58:40,CASILLA,MOVIL,ACTA PREP,SI
'112469C0300,112469C03000,11,GUANAJUATO,010,ROMITA,2469,03,C,00,1,0,359,291,6,0,106,43,4,11,4,8,106,,2,1,1,0,3,0,3,0,0,1,293,293,625,11, ,1,I,6972420a35fe9461d5ff2882a5a99113b00325aa2900025ad0484c6e935d153c,03/06/2024 00:55:55,03/06/2024 00:57:05,03/06/2024 00:57:05,CASILLA,MOVIL,ACTA PREP,SI
'112470B0100,112470B01000,11,GUANAJUATO,010,ROMITA,2470,01,B,00,1,0,386,347,6,348,167,29,0,13,3,13,100,,11,0,0,0,4,0,0,0,0,8,348,348,706,16, ,1,I,7faa14c0e30ca746a462d71e5c20698f1fc956534b0ef0dd5e6411a86fd5463a,03/06/2024 00:53:22,03/06/2024 00:54:54,03/06/2024 00:54:54,CASILLA,MOVIL,ACTA PREP,NO
'112470C0100,112470C01000,11,GUANAJUATO,010,ROMITA,2470,01,C,00,1,0,364,362,7,369,194,34,1,9,5,15,91,,7,1,0,0,6,0,3,0,0,3,369,369,706,11, ,1,I,a2e45d59f4e5caa02f1df82e99fbe8ae4c833b54ab6ab96a0f47256663ab3711,02/06/2024 23:32:26,02/06/2024 23:36:38,02/06/2024 23:36:38,CASILLA,MOVIL,ACTA PREP,SI
'112470C0200,112470C02000,11,GUANAJUATO,010,ROMITA,2470,02,C,00,1,0,363,367,6,367,193,25,0,14,3,21,95,,5,4,0,0,4,1,0,1,0,3,367,369,706,12, ,1,I,b639280ba0980444e45ab2b2253d999f057915a5f8d4a711f73eeeb198ec90be,03/06/2024 01:04:17,03/06/2024 01:05:24,03/06/2024 01:05:24,CASILLA,MOVIL,ACTA PREP,SI
'112470C0300,112470C03000,11,GUANAJUATO,010,ROMITA,2470,03,C,00,1,0,381,346,4,352,177,29,1,10,9,14,98,,3,0,0,0,1,0,0,0,0,10,352,352,705,11, ,1,I,9ef93394f3572ed6b23e29bb11558f288ca6093115b37d85ebc6bca842b37b1b,02/06/2024 22:43:24,02/06/2024 22:45:23,02/06/2024 22:45:24,CASILLA,MOVIL,ACTA PREP,SI
'112470C0400,112470C04000,11,GUANAJUATO,010,ROMITA,2470,04,C,00,1,0,364,365,4,0,184,22,0,16,2,14,96,,5,2,1,0,2,2,2,0,0,7,369,355,705,11, ,1,I,8026d38770483941c4332f8220544ad5f799ed7bd5bfc28dd39b95269f9d74c5,02/06/2024 23:50:53,02/06/2024 23:52:40,02/06/2024 23:52:40,CASILLA,MOVIL,ACTA PREP,SI
'112471B0100,112471B01000,11,GUANAJUATO,010,ROMITA,2471,01,B,00,1,0,0,0,0,413,184,39,2,21,6,10,122,,1,4,2,3,2,6,2,2,0,9,313,415,738,9, ,1,I,89304629fb0bf20b7ab8d4e6f697c9be42faf38c11c12742fd85b43eeff27c6c,03/06/2024 01:16:05,03/06/2024 01:17:31,03/06/2024 01:17:31,CASILLA,MOVIL,ACTA PREP,SI
'112471C0100,112471C01000,11,GUANAJUATO,010,ROMITA,2471,01,C,00,1,0,352,413,6,413,181,42,1,24,8,9,132,,3,0,0,0,3,1,1,0,0,6,413,411,737,11, ,1,I,83afc8ff90ac23dd1925f40475b3da293466e15381df2ff937eb606231a9a120,03/06/2024 02:18:25,03/06/2024 02:23:37,03/06/2024 02:23:38,CASILLA,MOVIL,ACTA PREP,SI
'112472B0100,112472B01000,11,GUANAJUATO,010,ROMITA,2472,01,B,00,1,0,204,276,5,271,162,18,1,5,2,8,63,,3,3,0,0,3,0,1,0,0,2,271,271,450,11, ,1,I,83f6880f0dfe61da5e0b3897849159370cec52d8f7c8ec21bb0cd56f6363862f,02/06/2024 23:00:02,02/06/2024 23:01:58,02/06/2024 23:01:58,CASILLA,MOVIL,ACTA PREP,SI
'112472C0100,112472C01000,11,GUANAJUATO,010,ROMITA,2472,01,C,00,1,0,202,269,5,274,159,29,4,6,1,7,51,,6,1,1,0,2,3,1,0,1,1,274,273,449,12, ,1,I,660decf5c6e96c29fab130183a900cf554e68cf094cbd3c5cfb885cb662c7364,02/06/2024 22:00:33,02/06/2024 22:01:59,02/06/2024 22:01:59,CASILLA,MOVIL,ACTA PREP,SI
'112473B0100,112473B01000,11,GUANAJUATO,010,ROMITA,2473,01,B,00,1,0,236,352,6,358,217,37,0,4,2,8,77,,2,5,0,0,4,2,0,0,0,0,358,358,567,13, ,1,I,37dc36543313a4491cc2ecb6da0f6719938d5a8352a2e6eed0fbbbb4096b71f8,02/06/2024 22:04:34,02/06/2024 22:05:40,02/06/2024 22:05:40,CASILLA,MOVIL,ACTA PREP,SI
'112473C0100,112473C01000,11,GUANAJUATO,010,ROMITA,2473,01,C,00,1,0,241,347,6,353,180,52,1,4,2,13,77,,6,4,0,0,3,2,3,0,0,6,353,353,566,13, ,1,I,e9a8830c4e5192f6bc77b6c70ce15e4b6713c04f79793eef0ade5a4a472444b9,02/06/2024 22:39:52,02/06/2024 22:41:09,02/06/2024 22:41:09,CASILLA,MOVIL,ACTA PREP,SI
'112473C0200,112473C02000,11,GUANAJUATO,010,ROMITA,2473,02,C,00,1,0,199,388,7,395,248,38,1,5,1,12,66,,17,4,0,0,1,0,1,0,0,1,395,395,566,14, ,1,I,159de7105e29f0d9002e624d4be448c89090b8260bd3284642a288cbd276c0a7,02/06/2024 21:05:05,02/06/2024 21:06:57,02/06/2024 21:06:57,CASILLA,MOVIL,ACTA PREP,SI
'112474B0100,112474B01000,11,GUANAJUATO,010,ROMITA,2474,01,B,00,1,0,225,474,5,479,306,36,0,8,4,6,91,,12,5,0,0,7,0,0,0,0,3,479,478,677,15, ,1,I,1bdaf004e38c8cb74da77728ead8f31e126b4ff3dd88313d5291bb5203a66020,03/06/2024 00:02:11,03/06/2024 00:04:48,03/06/2024 00:04:48,CASILLA,MOVIL,ACTA PREP,SI
'112474C0100,112474C01000,11,GUANAJUATO,010,ROMITA,2474,01,C,00,1,0,214,485,5,490,315,38,1,8,3,7,99,,6,6,0,0,2,0,1,0,1,3,490,490,677,11, ,1,I,741044fdc804b6702f9b39bcb8368ec811bf3165e5b639f2117570fcca391b92,03/06/2024 00:08:50,03/06/2024 00:10:02,03/06/2024 00:10:02,CASILLA,MOVIL,ACTA PREP,SI
'112474C0200,112474C02000,11,GUANAJUATO,010,ROMITA,2474,02,C,00,1,0,219,482,3,485,302,34,2,8,3,10,102,,10,6,0,0,6,0,0,0,0,2,485,485,676,11, ,1,I,0fa133d19dfc5fd5766512e2d53f57e30a7a1da12bcd4f174919896eb0fa3c45,02/06/2024 22:50:39,02/06/2024 22:51:47,02/06/2024 22:51:47,CASILLA,MOVIL,ACTA PREP,SI
'112474C0300,112474C03000,11,GUANAJUATO,010,ROMITA,2474,03,C,00,1,0,244,452,6,0,282,33,0,8,4,9,97,,5,3,0,0,0,2,2,2,0,11,458,458,676,11, ,1,I,157b93e7041c0a5cbc0f15c90b2e92c27774f01a804b55dc8a186892f03fb542,02/06/2024 22:40:17,02/06/2024 22:42:01,02/06/2024 22:42:01,CASILLA,MOVIL,ACTA PREP,SI
'112475B0100,112475B01000,11,GUANAJUATO,010,ROMITA,2475,01,B,00,1,0,285,419,5,424,257,33,1,7,1,16,86,,10,1,0,0,6,0,0,0,0,6,424,424,680,17, ,1,I,979f095c3290ed45bc32f5a36a08bf588dc56b9dcbb6a2efb59d4b0094e81f19,02/06/2024 23:55:12,02/06/2024 23:57:56,02/06/2024 23:57:56,CASILLA,MOVIL,ACTA PREP,SI
'112475C0100,112475C01000,11,GUANAJUATO,010,ROMITA,2475,01,C,00,1,0,273,435,4,435,265,35,1,11,3,15,86,,10,0,0,0,1,0,0,0,SIN DATO,8,435,435,680,18,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,aa51e191f7420c1d635ea1284839c97f6dc61902e554b11333dee9ba80ed94a6,03/06/2024 03:01:56,03/06/2024 03:06:59,03/06/2024 03:06:59,CATD,MOVIL,ACTA PREP,SI
'112475C0200,112475C02000,11,GUANAJUATO,010,ROMITA,2475,02,C,00,1,0,261,439,7,445,281,26,3,8,1,11,96,,3,0,0,0,6,2,4,0,0,4,445,445,680,14, ,1,I,532e8c6c446a9210e13a2170394fee5e379b58f64cee61b8374b4b4e0b5b81a9,03/06/2024 00:56:40,03/06/2024 00:58:43,03/06/2024 00:58:43,CASILLA,MOVIL,ACTA PREP,SI
'112475C0300,112475C03000,11,GUANAJUATO,010,ROMITA,2475,03,C,00,1,0,277,425,7,431,242,33,1,10,1,10,109,,6,5,0,0,5,0,3,0,0,6,431,431,680,16, ,1,I,b8bf918fdfcb4abae95baac3aa7778c07599af3d0d05262fc5f208622e13a970,02/06/2024 22:16:24,02/06/2024 22:17:38,02/06/2024 22:17:39,CASILLA,MOVIL,ACTA PREP,SI
'112475C0400,112475C04000,11,GUANAJUATO,010,ROMITA,2475,04,C,00,1,0,0,0,0,0,260,45,1,9,2,15,106,,0,0,0,0,0,0,0,0,SIN DATO,5,443,443,680,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,8cdc0b1373f46d31f679b7093de5210d41810399b740961bd0de90c2f6e42019,02/06/2024 23:29:26,02/06/2024 23:33:01,02/06/2024 23:33:01,CASILLA,MOVIL,ACTA PREP,SI
'112475C0500,112475C05000,11,GUANAJUATO,010,ROMITA,2475,05,C,00,1,0,263,439,7,446,262,30,3,13,6,14,101,,3,3,0,0,5,1,0,0,0,5,446,446,680,14, ,1,I,63a720d93ede126e4c7e177d962e3ce540305dbf2abf59213308899b58ddf359,02/06/2024 22:22:54,02/06/2024 22:24:36,02/06/2024 22:24:36,CASILLA,MOVIL,ACTA PREP,SI
'112475C0600,112475C06000,11,GUANAJUATO,010,ROMITA,2475,06,C,00,1,0,280,423,6,429,251,42,1,10,1,13,95,,4,4,0,0,3,2,0,0,0,4,429,430,680,11, ,1,I,24fe6d5060950a2cea02ce0782ac2fb9d5e72be3c1cec0e6e059b8b264c95a40,02/06/2024 21:50:22,02/06/2024 21:52:20,02/06/2024 21:52:20,CASILLA,MOVIL,ACTA PREP,SI
'112475C0700,112475C07000,11,GUANAJUATO,010,ROMITA,2475,07,C,00,1,0,229,440,4,0,255,36,1,13,2,13,104,,9,1,0,0,6,1,1,0,0,1,443,443,680,10, ,1,I,62407abb0277f72deef76b4c1b44bff2a2ac79645d1d35ef9413a77eb6ce38e7,02/06/2024 22:02:49,02/06/2024 22:06:23,02/06/2024 22:06:23,CASILLA,MOVIL,ACTA PREP,SI
'112475C0800,112475C08000,11,GUANAJUATO,010,ROMITA,2475,08,C,00,1,0,263,440,5,442,264,36,2,11,4,9,96,,8,5,1,1,2,1,0,0,0,2,442,442,680,9, ,1,I,9f8feafe22ff9bf21a5c2db7832e6d5108890df566fd23d8e6bbd9f6cb5012a7,02/06/2024 23:28:18,02/06/2024 23:32:05,02/06/2024 23:32:05,CASILLA,MOVIL,ACTA PREP,SI
'112476B0100,112476B01000,11,GUANAJUATO,010,ROMITA,2476,01,B,00,1,0,259,286,3,0,127,27,2,12,3,10,88,,5,4,0,0,3,0,2,0,0,5,289,288,520,13, ,1,I,28a3d1bc1644ba865eab20e7c2cd7cbd44496cfaefbf9814e9cdba313f5d26d9,03/06/2024 00:47:45,03/06/2024 00:50:48,03/06/2024 00:50:48,CASILLA,MOVIL,ACTA PREP,SI
'112476C0100,112476C01000,11,GUANAJUATO,010,ROMITA,2476,01,C,00,1,0,264,277,8,278,138,29,2,11,5,8,63,,5,3,1,0,1,0,3,0,0,9,278,278,520,12, ,1,I,d419e58a9322560c195a078a59ad5e248641eb48ecd16e8d30f9a719b9f3d797,03/06/2024 01:06:05,03/06/2024 01:09:53,03/06/2024 01:09:53,CASILLA,MOVIL,ACTA PREP,NO
'112476C0200,112476C02000,11,GUANAJUATO,010,ROMITA,2476,02,C,00,1,0,0,0,0,302,171,23,3,9,2,11,67,,4,1,0,0,2,0,1,1,0,7,302,302,520,11, ,1,I,e36dc8ac829b338808d59773484eee55b0a00e1c9274f37ff2decf83a5acb38d,03/06/2024 01:17:44,03/06/2024 01:20:16,03/06/2024 01:20:17,CASILLA,MOVIL,ACTA PREP,SI
